637,-100,-85,-100,-100,-100,-100,-100,-100,-81,-88,-60,-82,-93,-100,-100,-100,-82,-87,-81,-100,-84,-60,-100,-100,-92,-100
638,-100,-79,-100,-100,-100,-100,-100,-100,-85,-87,-56,-73,-90,-100,-100,-100,-73,-88,-86,-100,-79,-56,-100,-100,-89,-100
639,-100,-84,-100,-100,-100,-100,-100,-100,-85,-89,-65,-86,-100,-100,-100,-100,-86,-89,-87,-100,-84,-65,-100,-100,-100,-100
665,-100,-81,-100,-100,-100,-100,-100,-100,-81,-86,-61,-76,-90,-100,-100,-100,-76,-85,-81,-100,-81,-61,-100,-100,-89,-100
666,-100,-76,-100,-100,-100,-100,-100,-100,-84,-88,-58,-79,-89,-100,-100,-100,-78,-88,-84,-100,-76,-58,-100,-100,-89,-100
667,-100,-74,-100,-100,-100,-100,-100,-100,-87,-83,-59,-77,-87,-100,-100,-100,-78,-83,-86,-100,-74,-58,-100,-100,-100,-100
694,-100,-71,-100,-100,-100,-100,-93,-100,-80,-84,-53,-66,-87,-100,-92,-100,-66,-84,-87,-100,-71,-53,-100,-100,-87,-100
722,-100,-64,-100,-100,-100,-100,-100,-100,-82,-78,-37,-69,-83,-100,-100,-100,-69,-79,-82,-100,-64,-37,-100,-100,-84,-100
749,-100,-47,-100,-100,-100,-100,-100,-100,-83,-80,-32,-56,-85,-100,-100,-100,-57,-80,-83,-100,-47,-32,-100,-100,-83,-100
750,-100,-58,-100,-100,-100,-100,-100,-100,-86,-80,-36,-62,-83,-100,-100,-100,-62,-81,-87,-100,-58,-36,-100,-100,-83,-100
751,-100,-59,-100,-100,-100,-100,-100,-100,-86,-81,-41,-69,-84,-100,-100,-100,-69,-81,-86,-100,-59,-41,-100,-100,-83,-100
772,-100,-100,-100,-100,-100,-100,-100,-83,-59,-61,-66,-40,-86,-100,-100,-88,-39,-62,-59,-100,-81,-67,-100,-100,-78,-100
773,-100,-86,-100,-76,-87,-100,-86,-100,-63,-55,-68,-41,-82,-100,-85,-100,-41,-57,-63,-100,-86,-70,-78,-100,-82,-100
774,-100,-84,-100,-100,-100,-100,-100,-100,-61,-57,-67,-38,-78,-100,-100,-90,-38,-57,-60,-100,-84,-67,-100,-100,-82,-100
775,-100,-72,-100,-89,-88,-100,-87,-100,-79,-79,-100,-56,-80,-100,-87,-100,-56,-78,-78,-100,-72,-100,-90,-88,-79,-100
776,-100,-73,-100,-92,-100,-100,-88,-100,-75,-70,-100,-58,-68,-100,-88,-100,-57,-71,-76,-100,-70,-100,-92,-91,-68,-100
800,-100,-100,-100,-100,-100,-100,-100,-86,-69,-55,-70,-39,-86,-100,-100,-86,-40,-55,-69,-100,-100,-68,-100,-100,-85,-100
801,-100,-84,-100,-100,-100,-100,-100,-100,-62,-52,-72,-33,-79,-100,-100,-86,-33,-52,-63,-100,-84,-66,-100,-100,-78,-100
802,-100,-100,-100,-100,-100,-100,-100,-90,-55,-57,-60,-26,-81,-100,-100,-90,-26,-57,-56,-100,-100,-60,-100,-100,-82,-100
803,-100,-72,-100,-91,-88,-100,-84,-100,-64,-63,-100,-38,-76,-100,-84,-100,-38,-64,-63,-100,-71,-100,-87,-89,-76,-100
804,-100,-75,-100,-90,-91,-100,-72,-100,-76,-68,-100,-52,-66,-100,-72,-100,-53,-67,-76,-100,-75,-100,-90,-91,-66,-100
805,-100,-67,-100,-100,-100,-100,-100,-100,-83,-79,-41,-65,-77,-100,-100,-100,-64,-79,-83,-100,-67,-41,-100,-100,-77,-100
806,-100,-71,-100,-88,-100,-100,-100,-100,-88,-81,-44,-65,-81,-100,-100,-100,-65,-79,-87,-100,-71,-40,-89,-100,-81,-100
807,-100,-66,-100,-100,-100,-100,-100,-100,-89,-75,-42,-63,-80,-100,-100,-100,-63,-76,-89,-100,-67,-42,-100,-100,-80,-100
830,-100,-100,-100,-100,-100,-100,-100,-100,-59,-56,-67,-31,-84,-100,-100,-100,-31,-57,-58,-100,-100,-67,-100,-100,-85,-100
831,-100,-75,-100,-90,-85,-100,-100,-100,-72,-65,-100,-47,-77,-100,-100,-100,-47,-65,-71,-100,-75,-100,-89,-85,-76,-100
832,-100,-77,-100,-90,-88,-100,-75,-100,-75,-67,-100,-56,-74,-100,-75,-100,-56,-69,-74,-100,-72,-100,-88,-89,-73,-100
833,-100,-62,-100,-100,-91,-100,-100,-100,-87,-72,-51,-65,-76,-100,-100,-100,-65,-73,-87,-100,-62,-51,-100,-90,-77,-100
834,-100,-66,-100,-100,-100,-100,-100,-100,-85,-70,-48,-62,-74,-100,-100,-100,-62,-69,-84,-100,-66,-48,-100,-100,-74,-100
835,-100,-74,-100,-100,-100,-100,-100,-100,-88,-74,-48,-61,-80,-100,-100,-100,-61,-77,-88,-100,-75,-48,-100,-100,-80,-100
856,-100,-91,-100,-92,-84,-100,-100,-89,-68,-36,-82,-48,-79,-100,-100,-88,-48,-36,-68,-100,-91,-82,-100,-82,-76,-100
857,-100,-90,-100,-100,-82,-100,-94,-90,-74,-42,-77,-47,-75,-100,-92,-91,-47,-42,-73,-100,-91,-77,-100,-90,-74,-100
860,-100,-77,-100,-85,-84,-100,-87,-100,-77,-61,-100,-62,-75,-100,-87,-100,-62,-61,-77,-100,-76,-100,-85,-85,-75,-100
864,-100,-82,-100,-91,-86,-100,-90,-100,-89,-64,-100,-78,-72,-100,-89,-100,-82,-65,-85,-100,-81,-100,-89,-90,-72,-100
865,-100,-92,-100,-88,-90,-100,-92,-100,-88,-75,-100,-78,-77,-100,-90,-100,-78,-75,-87,-100,-91,-100,-87,-89,-76,-100
886,-100,-90,-100,-91,-86,-100,-91,-91,-70,-44,-84,-46,-73,-100,-92,-91,-46,-44,-71,-100,-90,-80,-91,-86,-76,-100
888,-100,-89,-100,-79,-81,-100,-87,-100,-81,-56,-100,-62,-73,-100,-86,-100,-62,-55,-81,-100,-79,-100,-79,-78,-73,-100
889,-100,-75,-100,-78,-85,-100,-85,-100,-83,-57,-100,-69,-65,-100,-85,-100,-69,-56,-82,-100,-75,-100,-78,-86,-65,-100
890,-100,-80,-100,-77,-87,-100,-76,-100,-80,-71,-100,-65,-65,-100,-75,-100,-65,-70,-81,-100,-78,-100,-77,-88,-65,-100
891,-100,-86,-100,-78,-83,-100,-78,-100,-87,-68,-100,-65,-69,-100,-77,-100,-65,-69,-89,-100,-86,-100,-80,-83,-68,-100
892,-100,-86,-100,-87,-83,-100,-93,-100,-91,-71,-100,-76,-62,-100,-92,-100,-76,-71,-91,-100,-87,-100,-88,-83,-62,-100
893,-100,-91,-100,-87,-83,-100,-86,-100,-88,-69,-100,-77,-83,-100,-85,-100,-77,-69,-87,-100,-92,-100,-87,-80,-83,-100
907,-100,-100,-100,-100,-100,-100,-100,-65,-81,-58,-94,-66,-77,-100,-100,-66,-66,-58,-79,-100,-100,-100,-100,-100,-77,-100
908,-100,-100,-100,-100,-100,-100,-100,-64,-82,-67,-100,-76,-72,-100,-100,-64,-76,-68,-82,-100,-100,-100,-100,-100,-73,-100
909,-100,-100,-100,-100,-100,-100,-100,-53,-86,-58,-100,-74,-77,-100,-100,-53,-78,-59,-86,-100,-100,-100,-100,-100,-77,-100
910,-100,-100,-100,-100,-100,-100,-100,-82,-81,-54,-100,-67,-75,-100,-100,-81,-66,-54,-80,-100,-100,-100,-100,-92,-75,-100
911,-100,-100,-100,-100,-85,-100,-100,-77,-85,-53,-100,-65,-77,-100,-100,-77,-64,-54,-86,-100,-100,-100,-100,-84,-77,-100
912,-100,-100,-100,-92,-81,-100,-92,-86,-80,-43,-80,-52,-69,-100,-93,-88,-52,-42,-79,-100,-100,-76,-92,-82,-70,-100
913,-100,-94,-100,-89,-86,-100,-100,-89,-76,-41,-81,-46,-76,-100,-93,-87,-46,-41,-76,-100,-100,-76,-90,-86,-76,-100
914,-100,-90,-100,-100,-89,-100,-94,-79,-77,-39,-80,-43,-66,-100,-93,-84,-43,-39,-76,-100,-90,-80,-91,-89,-66,-100
916,-100,-80,-100,-79,-79,-100,-89,-100,-83,-51,-100,-64,-62,-100,-90,-100,-64,-51,-83,-100,-79,-100,-79,-77,-63,-100
920,-100,-85,-100,-82,-79,-100,-87,-100,-88,-63,-100,-68,-58,-100,-87,-100,-69,-62,-88,-100,-84,-100,-82,-78,-58,-100
921,-100,-100,-100,-77,-65,-100,-100,-100,-100,-76,-84,-84,-79,-100,-100,-100,-84,-76,-100,-100,-100,-85,-77,-65,-80,-100
922,-100,-100,-100,-83,-61,-100,-93,-100,-100,-86,-86,-92,-81,-100,-94,-100,-92,-80,-100,-100,-100,-87,-83,-61,-81,-100
923,-100,-100,-100,-79,-60,-100,-100,-100,-100,-82,-91,-92,-72,-100,-100,-100,-91,-82,-100,-100,-100,-89,-78,-60,-72,-100
924,-100,-100,-100,-73,-65,-100,-91,-100,-100,-82,-90,-89,-81,-100,-91,-100,-88,-82,-100,-100,-100,-89,-74,-65,-82,-100
928,-100,-100,-100,-72,-53,-100,-100,-100,-100,-85,-100,-100,-81,-100,-100,-100,-100,-90,-100,-100,-100,-100,-72,-53,-81,-100
929,-100,-100,-100,-70,-54,-100,-100,-100,-100,-83,-100,-100,-85,-100,-100,-100,-100,-81,-100,-100,-100,-100,-68,-54,-84,-100
930,-100,-100,-100,-79,-56,-100,-100,-100,-100,-89,-100,-100,-84,-100,-100,-100,-100,-90,-100,-100,-100,-100,-79,-56,-84,-100
935,-100,-100,-100,-100,-100,-100,-93,-59,-79,-66,-100,-73,-80,-100,-93,-59,-74,-66,-79,-100,-100,-100,-100,-100,-80,-100
938,-100,-100,-100,-87,-91,-100,-90,-73,-81,-44,-100,-57,-73,-100,-100,-73,-57,-44,-81,-100,-100,-100,-87,-92,-72,-100
939,-100,-100,-100,-100,-92,-100,-100,-71,-86,-40,-100,-56,-77,-100,-100,-72,-56,-39,-86,-100,-100,-100,-100,-91,-76,-100
940,-100,-100,-100,-89,-87,-100,-92,-89,-82,-34,-86,-56,-72,-100,-93,-89,-56,-33,-81,-100,-100,-87,-90,-77,-70,-100
941,-100,-100,-100,-87,-77,-100,-91,-86,-81,-36,-83,-55,-73,-100,-91,-86,-55,-36,-81,-100,-100,-84,-88,-78,-72,-100
942,-100,-100,-100,-88,-85,-100,-90,-85,-83,-45,-83,-46,-68,-100,-91,-84,-46,-44,-82,-100,-100,-83,-88,-85,-69,-100
944,-100,-85,-100,-85,-73,-100,-76,-100,-87,-57,-100,-66,-52,-100,-76,-100,-66,-57,-86,-100,-85,-100,-84,-73,-51,-100
948,-100,-89,-100,-78,-79,-100,-100,-100,-85,-55,-100,-72,-57,-100,-100,-100,-72,-55,-85,-100,-88,-100,-76,-78,-57,-100
949,-100,-100,-100,-76,-64,-100,-100,-100,-100,-100,-85,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-85,-76,-64,-72,-100
950,-100,-100,-100,-75,-59,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-75,-59,-100,-100
951,-100,-100,-100,-75,-57,-100,-89,-100,-100,-82,-92,-88,-74,-100,-100,-100,-88,-84,-100,-100,-100,-90,-75,-57,-74,-100
952,-100,-100,-100,-71,-55,-100,-100,-100,-100,-83,-100,-100,-82,-100,-100,-100,-100,-83,-100,-100,-100,-100,-69,-55,-82,-100
953,-100,-100,-100,-59,-40,-100,-100,-100,-100,-77,-100,-87,-69,-100,-100,-100,-87,-80,-100,-100,-100,-100,-59,-40,-71,-100
954,-100,-100,-100,-52,-42,-100,-93,-100,-100,-86,-100,-88,-77,-100,-93,-100,-92,-87,-100,-100,-100,-100,-52,-42,-76,-100
955,-100,-100,-100,-67,-51,-100,-100,-100,-100,-83,-100,-100,-78,-100,-100,-100,-100,-83,-100,-100,-100,-100,-66,-51,-78,-100
956,-100,-100,-100,-67,-54,-100,-100,-100,-100,-82,-100,-91,-83,-100,-100,-100,-92,-82,-100,-100,-100,-100,-67,-54,-82,-100
957,-100,-100,-100,-72,-59,-100,-100,-100,-100,-83,-100,-100,-87,-100,-100,-100,-100,-84,-100,-100,-100,-100,-71,-59,-77,-100
958,-100,-100,-100,-66,-61,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-61,-87,-100
963,-100,-100,-100,-100,-100,-100,-100,-70,-86,-67,-100,-75,-84,-100,-100,-70,-75,-66,-86,-100,-100,-100,-100,-100,-84,-100
964,-100,-100,-100,-100,-100,-100,-91,-50,-88,-60,-100,-84,-74,-100,-92,-50,-84,-55,-88,-100,-100,-100,-100,-100,-74,-100
965,-100,-100,-100,-100,-90,-100,-93,-46,-94,-55,-100,-78,-79,-100,-92,-45,-77,-54,-89,-100,-100,-100,-100,-90,-78,-100
966,-100,-100,-100,-90,-92,-100,-100,-71,-88,-47,-100,-71,-59,-100,-85,-71,-72,-47,-88,-100,-100,-100,-100,-91,-59,-100
967,-100,-100,-100,-90,-90,-100,-88,-73,-86,-56,-100,-79,-66,-100,-89,-73,-80,-55,-86,-100,-100,-100,-90,-91,-65,-100
970,-100,-100,-100,-88,-82,-100,-83,-88,-83,-41,-87,-58,-57,-100,-82,-87,-58,-41,-85,-100,-100,-87,-91,-82,-58,-100
972,-100,-100,-100,-77,-71,-100,-80,-100,-84,-59,-100,-74,-48,-100,-80,-100,-75,-59,-84,-100,-100,-100,-78,-71,-48,-100
976,-100,-90,-100,-68,-69,-100,-88,-88,-86,-68,-100,-63,-61,-100,-88,-87,-62,-68,-86,-100,-87,-100,-68,-66,-61,-100
981,-100,-100,-100,-54,-49,-100,-91,-100,-100,-80,-100,-88,-77,-100,-94,-100,-90,-80,-100,-100,-100,-100,-54,-49,-77,-100
982,-100,-100,-100,-49,-40,-100,-91,-100,-100,-80,-100,-100,-77,-100,-96,-100,-100,-80,-100,-100,-100,-100,-49,-41,-76,-100
983,-100,-100,-100,-63,-43,-100,-100,-100,-100,-76,-100,-90,-77,-100,-100,-100,-90,-74,-100,-100,-100,-100,-64,-43,-75,-100
992,-100,-100,-100,-100,-91,-100,-100,-64,-90,-70,-100,-83,-75,-100,-100,-64,-83,-71,-89,-100,-100,-100,-100,-100,-74,-100
995,-100,-100,-100,-83,-78,-100,-80,-78,-90,-62,-100,-80,-64,-100,-80,-78,-79,-61,-90,-100,-100,-100,-85,-81,-64,-100
999,-100,-100,-100,-71,-80,-100,-69,-85,-87,-65,-100,-81,-55,-100,-70,-86,-83,-66,-87,-100,-100,-100,-71,-81,-55,-100
1000,-100,-100,-100,-63,-71,-100,-74,-83,-100,-61,-100,-74,-52,-100,-75,-83,-75,-61,-100,-100,-100,-100,-62,-71,-52,-100
1004,-100,-100,-100,-62,-55,-100,-77,-100,-83,-63,-100,-79,-64,-100,-77,-92,-81,-63,-83,-100,-100,-100,-63,-54,-64,-100
1005,-100,-89,-100,-63,-61,-100,-86,-100,-79,-69,-100,-69,-71,-100,-86,-100,-69,-68,-78,-100,-100,-100,-63,-61,-71,-100
1006,-100,-100,-100,-60,-54,-100,-85,-100,-86,-67,-100,-100,-69,-100,-85,-100,-100,-67,-86,-100,-100,-100,-60,-55,-69,-100
1007,-100,-100,-100,-60,-50,-100,-87,-89,-100,-75,-100,-88,-75,-100,-88,-92,-88,-74,-100,-100,-100,-100,-61,-50,-75,-100
