639,-100,-85,-100,-100,-100,-100,-100,-100,-83,-87,-63,-81,-92,-100,-100,-100,-82,-86,-84,-100,-85,-62,-100,-100,-91,-100
665,-100,-79,-100,-100,-100,-100,-100,-100,-85,-89,-58,-80,-91,-100,-100,-100,-80,-90,-83,-100,-79,-59,-100,-100,-90,-100
666,-100,-76,-100,-100,-100,-100,-100,-100,-84,-92,-49,-78,-89,-100,-100,-100,-78,-89,-84,-100,-76,-49,-100,-100,-89,-100
667,-100,-82,-100,-100,-100,-100,-100,-100,-89,-89,-60,-83,-91,-100,-100,-100,-83,-89,-89,-100,-81,-60,-100,-100,-91,-100
694,-100,-68,-100,-100,-100,-100,-93,-100,-80,-84,-49,-72,-87,-100,-92,-100,-72,-84,-87,-100,-68,-49,-100,-100,-87,-100
722,-100,-71,-100,-100,-100,-100,-100,-100,-84,-78,-46,-66,-100,-100,-100,-100,-67,-79,-84,-100,-71,-46,-100,-100,-88,-100
749,-100,-47,-100,-100,-100,-100,-100,-100,-83,-80,-32,-56,-85,-100,-100,-100,-57,-80,-83,-100,-47,-32,-100,-100,-83,-100
750,-100,-50,-100,-100,-100,-100,-100,-100,-86,-80,-30,-66,-85,-100,-100,-100,-66,-81,-87,-100,-50,-30,-100,-100,-85,-100
751,-100,-59,-100,-100,-100,-100,-100,-100,-86,-81,-41,-69,-84,-100,-100,-100,-69,-81,-86,-100,-59,-41,-100,-100,-83,-100
772,-100,-100,-100,-100,-100,-100,-100,-87,-64,-61,-70,-39,-83,-100,-100,-88,-39,-54,-64,-100,-81,-70,-100,-100,-80,-100
773,-100,-100,-100,-100,-100,-100,-100,-88,-65,-51,-75,-41,-86,-100,-100,-84,-41,-51,-65,-100,-81,-71,-100,-100,-85,-100
774,-100,-87,-100,-100,-100,-100,-100,-100,-62,-57,-63,-42,-84,-100,-100,-92,-42,-57,-62,-100,-86,-63,-100,-100,-85,-100
775,-100,-72,-100,-89,-88,-100,-87,-100,-79,-79,-100,-56,-80,-100,-87,-100,-56,-78,-78,-100,-72,-100,-90,-88,-79,-100
776,-100,-65,-100,-93,-90,-100,-88,-100,-80,-69,-100,-61,-76,-100,-88,-100,-60,-70,-80,-100,-68,-100,-100,-91,-76,-100
800,-100,-89,-100,-100,-100,-100,-100,-86,-69,-59,-67,-43,-82,-100,-100,-85,-43,-59,-71,-100,-89,-65,-100,-100,-80,-100
801,-100,-100,-100,-100,-100,-100,-100,-86,-52,-55,-68,-43,-78,-100,-100,-86,-44,-55,-52,-100,-100,-68,-100,-100,-85,-100
802,-100,-100,-100,-100,-92,-100,-100,-90,-56,-57,-64,-39,-84,-100,-100,-88,-39,-57,-56,-100,-100,-64,-100,-100,-83,-100
803,-100,-71,-100,-92,-89,-100,-75,-100,-72,-66,-100,-44,-68,-100,-85,-100,-44,-67,-73,-100,-69,-100,-93,-88,-67,-100
804,-100,-78,-100,-90,-87,-100,-73,-100,-63,-67,-100,-49,-72,-100,-72,-100,-49,-67,-63,-100,-78,-100,-90,-87,-71,-100
805,-100,-67,-100,-92,-100,-100,-96,-100,-88,-82,-43,-67,-77,-100,-96,-100,-67,-82,-87,-100,-67,-44,-100,-100,-77,-100
806,-100,-69,-100,-88,-88,-100,-100,-100,-87,-75,-42,-62,-77,-100,-100,-100,-63,-72,-86,-100,-69,-42,-89,-84,-77,-100
807,-100,-65,-100,-100,-100,-100,-100,-100,-84,-68,-38,-65,-100,-100,-100,-100,-65,-68,-84,-100,-65,-38,-100,-100,-100,-100
829,-100,-91,-100,-100,-100,-100,-100,-100,-67,-52,-72,-38,-77,-100,-100,-88,-38,-52,-66,-100,-88,-71,-100,-100,-78,-100
830,-100,-81,-100,-100,-100,-100,-100,-89,-50,-57,-62,-26,-79,-100,-100,-100,-26,-57,-50,-100,-81,-61,-100,-100,-82,-100
831,-100,-79,-100,-83,-88,-100,-79,-100,-76,-61,-100,-51,-67,-100,-79,-100,-51,-61,-75,-100,-76,-100,-83,-87,-67,-100
832,-100,-77,-100,-88,-89,-100,-79,-100,-75,-64,-100,-47,-69,-100,-79,-100,-47,-64,-76,-100,-78,-100,-88,-90,-69,-100
833,-100,-68,-100,-92,-91,-100,-100,-100,-87,-74,-45,-66,-81,-100,-100,-100,-66,-74,-87,-100,-67,-45,-90,-91,-82,-100
834,-100,-63,-100,-100,-100,-100,-100,-100,-83,-70,-50,-66,-76,-100,-100,-100,-66,-69,-82,-100,-62,-49,-100,-100,-76,-100
835,-100,-69,-100,-100,-90,-100,-100,-100,-87,-81,-45,-62,-78,-100,-100,-100,-62,-81,-89,-100,-69,-45,-100,-92,-78,-100
856,-100,-91,-100,-92,-84,-100,-100,-89,-68,-36,-82,-48,-79,-100,-100,-88,-48,-36,-68,-100,-91,-82,-100,-82,-76,-100
857,-100,-100,-100,-100,-80,-100,-95,-87,-76,-48,-75,-54,-77,-100,-93,-87,-53,-48,-73,-100,-100,-76,-100,-88,-77,-100
860,-100,-77,-100,-85,-81,-100,-87,-100,-77,-60,-100,-62,-69,-100,-87,-100,-62,-60,-77,-100,-77,-100,-85,-81,-69,-100
864,-100,-82,-100,-89,-77,-100,-90,-100,-80,-63,-100,-74,-77,-100,-88,-100,-74,-63,-78,-100,-82,-100,-88,-80,-77,-100
865,-100,-91,-100,-90,-84,-100,-89,-100,-87,-76,-100,-79,-77,-100,-89,-100,-80,-77,-87,-100,-92,-100,-89,-84,-77,-100
886,-100,-90,-100,-91,-86,-100,-91,-91,-70,-44,-84,-46,-73,-100,-92,-91,-46,-44,-71,-100,-90,-80,-91,-86,-76,-100
888,-100,-79,-100,-82,-81,-100,-82,-100,-81,-60,-100,-59,-64,-100,-81,-100,-59,-59,-80,-100,-79,-100,-82,-82,-65,-100
889,-100,-75,-100,-78,-85,-100,-85,-100,-83,-57,-100,-69,-65,-100,-85,-100,-69,-56,-82,-100,-75,-100,-78,-86,-65,-100
890,-100,-80,-100,-80,-82,-100,-71,-100,-84,-61,-100,-64,-69,-100,-71,-100,-64,-62,-85,-100,-80,-100,-81,-81,-69,-100
891,-100,-86,-100,-87,-85,-100,-83,-100,-89,-61,-100,-77,-68,-100,-83,-100,-77,-61,-88,-100,-86,-100,-87,-84,-68,-100
892,-100,-86,-100,-89,-80,-100,-90,-100,-87,-75,-100,-74,-63,-100,-89,-100,-74,-74,-88,-100,-87,-100,-90,-81,-63,-100
893,-100,-91,-100,-87,-83,-100,-86,-100,-88,-69,-100,-77,-83,-100,-85,-100,-77,-69,-87,-100,-92,-100,-87,-80,-83,-100
907,-100,-100,-100,-100,-100,-100,-100,-67,-75,-61,-91,-75,-83,-100,-100,-67,-74,-61,-76,-100,-100,-88,-100,-100,-82,-100
908,-100,-100,-100,-100,-100,-100,-100,-54,-80,-67,-100,-73,-71,-100,-100,-54,-73,-68,-79,-100,-100,-100,-100,-100,-73,-100
909,-100,-100,-100,-100,-100,-100,-100,-51,-84,-58,-100,-74,-77,-100,-100,-51,-74,-59,-84,-100,-100,-100,-100,-100,-77,-100
910,-100,-100,-100,-100,-100,-100,-100,-82,-81,-54,-100,-67,-75,-100,-100,-81,-66,-54,-80,-100,-100,-100,-100,-92,-75,-100
911,-100,-100,-100,-100,-85,-100,-100,-77,-85,-53,-100,-65,-77,-100,-100,-77,-64,-54,-86,-100,-100,-100,-100,-84,-77,-100
912,-100,-100,-100,-91,-82,-100,-91,-78,-77,-34,-82,-52,-76,-100,-95,-78,-52,-36,-76,-100,-100,-78,-92,-82,-76,-100
913,-100,-92,-100,-89,-88,-100,-95,-83,-75,-39,-80,-49,-75,-100,-94,-84,-49,-39,-74,-100,-92,-80,-91,-89,-74,-100
914,-100,-90,-100,-92,-88,-100,-89,-91,-74,-38,-77,-51,-73,-100,-90,-91,-51,-38,-72,-100,-92,-78,-93,-89,-73,-100
916,-100,-80,-100,-72,-79,-100,-89,-100,-75,-56,-100,-59,-66,-100,-90,-100,-59,-56,-76,-100,-75,-100,-73,-79,-66,-100
920,-100,-85,-100,-77,-78,-100,-86,-100,-88,-67,-100,-78,-69,-100,-86,-100,-80,-69,-88,-100,-84,-100,-78,-78,-69,-100
921,-100,-100,-100,-74,-62,-100,-100,-100,-100,-76,-87,-84,-75,-100,-100,-100,-84,-76,-100,-100,-100,-88,-74,-63,-75,-100
922,-100,-100,-100,-83,-61,-100,-93,-100,-100,-86,-86,-92,-81,-100,-94,-100,-92,-80,-100,-100,-100,-87,-83,-61,-81,-100
923,-100,-100,-100,-77,-57,-100,-100,-100,-100,-80,-91,-92,-73,-100,-100,-100,-91,-80,-100,-100,-100,-90,-75,-58,-73,-100
924,-100,-100,-100,-75,-66,-100,-91,-100,-100,-82,-90,-89,-73,-100,-91,-100,-88,-82,-100,-100,-100,-89,-75,-67,-73,-100
928,-100,-100,-100,-79,-53,-100,-100,-100,-100,-85,-100,-100,-81,-100,-100,-100,-100,-90,-100,-100,-100,-100,-79,-53,-81,-100
929,-100,-100,-100,-71,-54,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-81,-100,-100,-100,-100,-71,-54,-84,-100
930,-100,-100,-100,-67,-55,-100,-100,-100,-100,-81,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-55,-80,-100
935,-100,-100,-100,-100,-100,-100,-100,-62,-82,-65,-100,-70,-78,-100,-100,-63,-69,-63,-81,-100,-100,-100,-100,-100,-78,-100
938,-100,-100,-100,-91,-91,-100,-100,-72,-82,-46,-100,-73,-69,-100,-92,-72,-73,-46,-84,-100,-100,-100,-100,-90,-69,-100
939,-100,-100,-100,-100,-92,-100,-100,-74,-89,-37,-100,-65,-81,-100,-100,-74,-63,-37,-88,-100,-100,-100,-100,-90,-80,-100
940,-100,-100,-100,-92,-87,-100,-100,-90,-82,-39,-85,-51,-74,-100,-100,-89,-51,-40,-81,-100,-100,-87,-91,-83,-74,-100
941,-100,-100,-100,-85,-79,-100,-90,-87,-85,-29,-86,-56,-65,-100,-88,-87,-56,-29,-85,-100,-100,-85,-85,-80,-64,-100
942,-100,-100,-100,-88,-79,-100,-85,-79,-85,-35,-84,-53,-67,-100,-84,-82,-54,-35,-89,-100,-100,-84,-87,-79,-67,-100
944,-100,-85,-100,-77,-69,-100,-76,-100,-89,-57,-100,-70,-59,-100,-76,-100,-71,-57,-88,-100,-85,-100,-73,-69,-59,-100
948,-100,-89,-100,-78,-79,-100,-100,-100,-85,-55,-100,-72,-57,-100,-100,-100,-72,-55,-85,-100,-88,-100,-76,-78,-57,-100
949,-100,-100,-100,-82,-64,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-82,-64,-100,-100
950,-100,-100,-100,-74,-63,-100,-89,-100,-100,-81,-88,-100,-76,-100,-89,-100,-100,-81,-100,-100,-100,-90,-74,-63,-76,-100
951,-100,-100,-100,-75,-57,-100,-89,-100,-100,-82,-92,-88,-74,-100,-100,-100,-88,-84,-100,-100,-100,-90,-75,-57,-74,-100
952,-100,-100,-100,-65,-55,-100,-100,-100,-100,-83,-92,-100,-79,-100,-100,-100,-92,-83,-100,-100,-100,-100,-65,-55,-79,-100
953,-100,-100,-100,-55,-40,-100,-100,-100,-100,-77,-100,-87,-77,-100,-100,-100,-87,-80,-100,-100,-100,-100,-55,-40,-77,-100
954,-100,-100,-100,-60,-39,-100,-93,-100,-100,-83,-100,-100,-78,-100,-93,-100,-92,-83,-100,-100,-100,-100,-60,-39,-78,-100
955,-100,-100,-100,-67,-46,-100,-100,-100,-100,-100,-100,-90,-76,-100,-100,-100,-90,-100,-100,-100,-100,-100,-67,-46,-76,-100
956,-100,-100,-100,-72,-45,-100,-100,-100,-100,-89,-100,-100,-74,-100,-100,-100,-100,-89,-100,-100,-100,-100,-72,-45,-74,-100
957,-100,-100,-100,-72,-58,-100,-100,-100,-100,-83,-100,-100,-77,-100,-100,-100,-100,-84,-100,-100,-100,-100,-69,-58,-77,-100
958,-100,-100,-100,-65,-56,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-57,-87,-100
963,-100,-100,-100,-100,-100,-100,-100,-73,-86,-78,-100,-84,-85,-100,-100,-75,-84,-78,-85,-100,-100,-100,-100,-94,-85,-100
964,-100,-100,-100,-100,-100,-100,-100,-51,-85,-55,-100,-77,-74,-100,-100,-51,-79,-51,-86,-100,-100,-100,-100,-100,-74,-100
965,-100,-100,-100,-100,-90,-100,-93,-51,-88,-57,-100,-72,-72,-100,-92,-51,-73,-57,-89,-100,-100,-100,-100,-90,-73,-100
966,-100,-100,-100,-90,-88,-100,-93,-76,-87,-48,-100,-73,-62,-100,-94,-76,-71,-48,-87,-100,-100,-100,-100,-88,-63,-100
967,-100,-100,-100,-94,-92,-100,-88,-72,-88,-46,-100,-77,-71,-100,-89,-72,-77,-46,-88,-100,-100,-100,-92,-92,-68,-100
970,-100,-100,-100,-88,-86,-100,-83,-88,-87,-37,-87,-58,-75,-100,-84,-90,-58,-37,-89,-100,-100,-87,-91,-85,-59,-100
972,-100,-100,-100,-77,-71,-100,-80,-100,-84,-59,-100,-74,-48,-100,-80,-100,-75,-59,-84,-100,-100,-100,-78,-71,-48,-100
976,-100,-88,-100,-56,-58,-100,-86,-88,-85,-66,-100,-68,-58,-100,-85,-87,-69,-66,-84,-100,-87,-100,-56,-58,-58,-100
981,-100,-100,-100,-56,-38,-100,-100,-100,-100,-82,-100,-88,-69,-100,-94,-100,-93,-82,-100,-100,-100,-100,-56,-38,-69,-100
982,-100,-100,-100,-45,-43,-100,-91,-100,-100,-72,-100,-100,-77,-100,-100,-100,-100,-72,-100,-100,-100,-100,-45,-43,-76,-100
983,-100,-100,-100,-53,-46,-100,-100,-100,-100,-82,-100,-100,-69,-100,-100,-100,-100,-82,-100,-100,-100,-100,-53,-47,-69,-100
992,-100,-100,-100,-91,-89,-100,-89,-57,-90,-58,-100,-80,-71,-100,-89,-57,-81,-60,-92,-100,-100,-100,-91,-91,-73,-100
995,-100,-100,-100,-83,-78,-100,-80,-78,-90,-53,-100,-79,-63,-100,-81,-78,-79,-53,-90,-100,-100,-100,-85,-81,-63,-100
999,-100,-100,-100,-71,-80,-100,-69,-85,-87,-65,-100,-81,-55,-100,-70,-86,-83,-66,-87,-100,-100,-100,-71,-81,-55,-100
1000,-100,-100,-100,-64,-69,-100,-76,-89,-100,-67,-100,-74,-51,-100,-76,-87,-75,-68,-100,-100,-100,-100,-63,-70,-51,-100
1004,-100,-100,-100,-62,-55,-100,-77,-100,-83,-63,-100,-79,-64,-100,-77,-92,-81,-63,-83,-100,-100,-100,-63,-54,-64,-100
1005,-100,-89,-100,-63,-61,-100,-86,-100,-79,-69,-100,-69,-71,-100,-86,-100,-69,-68,-78,-100,-100,-100,-63,-61,-71,-100
1006,-100,-100,-100,-60,-49,-100,-85,-100,-86,-67,-100,-72,-69,-100,-85,-100,-72,-67,-86,-100,-100,-100,-60,-49,-69,-100
1007,-100,-100,-100,-60,-50,-100,-87,-89,-100,-75,-100,-88,-75,-100,-88,-92,-88,-74,-100,-100,-100,-100,-61,-50,-75,-100
